Customer_ID,Gender,First_Date,First_region,First_state,First_city,Recent_Date,Last_region,Last_state,Last_city,Customer_Value,Buy_Times,Points_Earned,Points_Redeemed
84486093,M,20120828,North,Delhi,Delhi,20120918,North,Delhi,Delhi,4370.802,4,345,0
54760444,M,20120901,South,Karnataka,Bangalore,20120901,South,Karnataka,Bangalore,1990,1,102,298
121104023,M,20120902,North,Madhya Pradesh,Bhopal,20120902,North,Madhya Pradesh,Bhopal,3646.5,1,245,0
121216577,M,20120904,North,Rajasthan,Jaipur,20120904,North,Rajasthan,Jaipur,2025,1,155,0
121382510,unknown,20120909,North,Uttar Pradesh,Lucknow,20120909,North,Uttar Pradesh,Lucknow,1663,1,153,0
14775776,M,20120910,North,Madhya Pradesh,Indore,20121009,North,Uttar Pradesh,Kanpur,8596,4,335,0
36336231,F,20120912,North,Madhya Pradesh,Bhopal,20121127,North,Madhya Pradesh,Bhopal,2040,2,495,0
121633941,M,20120913,West,Maharashtra,Pimpri-Chinchwad,20121218,West,Maharashtra,Pimpri-Chinchwad,8907.997,8,422,0
122058485,M,20120921,West,Maharashtra,Pimpri-Chinchwad,20130228,West,Maharashtra,Pimpri-Chinchwad,6483.001,7,222,0
7054253,M,20120921,West,Gujarat,Surat,20121231,West,Gujarat,Surat,40217,14,2141,0
8358703,M,20120922,West,Maharashtra,Pimpri-Chinchwad,20120922,West,Maharashtra,Pimpri-Chinchwad,1580,1,135,0
122178453,F,20120923,West,Gujarat,Surat,20121206,West,Gujarat,Surat,4571.8,3,330,0
85371666,M,20120924,North,Uttar Pradesh,Kanpur,20130310,North,Uttar Pradesh,Kanpur,35797.2,10,2430,0
122550487,M,20120930,South,Telangana,Hyderabad,20120930,South,Telangana,Hyderabad,32880,1,3885,0
122765878,unknown,20121006,West,Gujarat,Ahmedabad,20121209,West,Gujarat,Ahmedabad,2158,2,145,0
122688035,unknown,20121009,South,Tamil Nadu,Chennai,20121201,South,Tamil Nadu,Chennai,4513.5,4,215,0
116675330,unknown,20121009,North,Uttar Pradesh,Lucknow,20121009,North,Uttar Pradesh,Lucknow,890,1,95,0
9010958,M,20121010,South,Karnataka,Bangalore,20121010,South,Karnataka,Bangalore,1231,1,53,0
123038152,F,20121013,West,Gujarat,Surat,20130217,West,Gujarat,Surat,9124.5,4,495,0
120381388,M,20121026,South,Telangana,Hyderabad,20130321,West,Maharashtra,Pimpri-Chinchwad,5682.3,5,330,0
84602149,M,20121030,North,Uttar Pradesh,Kanpur,20130124,North,Uttar Pradesh,Kanpur,5235.8,4,220,0
123026963,F,20121027,East,West Bengal,Kolkata,20121118,East,West Bengal,Kolkata,2352,2,75,0
124388941,M,20121107,West,Gujarat,Surat,20121107,West,Gujarat,Surat,2412.6,1,180,0
117384523,unknown,20121109,North,Delhi,Delhi,20121226,East,West Bengal,Kolkata,3336.2,2,60,0
124449275,M,20121108,North,Madhya Pradesh,Bhopal,20121130,North,Madhya Pradesh,Bhopal,2164,2,110,0
124912996,unknown,20121114,West,Gujarat,Surat,20121115,West,Gujarat,Surat,1104,1,0,0
125118047,unknown,20121118,North,Uttar Pradesh,Kanpur,20130303,North,Uttar Pradesh,Kanpur,3212,3,90,0
121727420,unknown,20121120,West,Maharashtra,Nagpur,20121120,West,Maharashtra,Nagpur,1987,1,10,0
125453638,M,20121125,North,Delhi,Delhi,20130326,North,Delhi,Delhi,8594.6,6,625,0
63854412,M,20121201,West,Gujarat,Ahmedabad,20121201,West,Gujarat,Ahmedabad,1024,1,291,0
126292387,M,20121209,West,Gujarat,Surat,20121209,West,Gujarat,Surat,990,1,50,0
465959,M,20121212,North,Uttar Pradesh,Kanpur,20130322,North,Uttar Pradesh,Kanpur,2154.39335,2,110,5000
127095907,unknown,20121216,West,Gujarat,Surat,20121216,West,Gujarat,Surat,1900,1,0,0
127092796,M,20121217,South,Karnataka,Bangalore,20130224,South,Karnataka,Bangalore,2227.4,2,170,0
85589453,M,20121227,West,Gujarat,Surat,20130315,West,Gujarat,Surat,6170,2,367,0
127947882,M,20121228,West,Gujarat,Surat,20121228,West,Gujarat,Surat,7435,1,465,0
128240429,unknown,20130102,East,West Bengal,Kolkata,20130102,East,West Bengal,Kolkata,2360,1,0,0
128542092,M,20130108,West,Gujarat,Surat,20130108,West,Gujarat,Surat,1375,1,110,0
21879,M,20130109,North,Uttar Pradesh,Kanpur,20130313,North,Uttar Pradesh,Kanpur,13240.5,7,632,0
128671078,M,20130111,North,Madhya Pradesh,Bhopal,20130111,North,Madhya Pradesh,Bhopal,1922,1,50,0
128954578,M,20130117,North,Rajasthan,Bikaner,20130308,South,Kerala,Kozhikode,46649,24,270,9400
128592440,M,20130125,East,West Bengal,Kolkata,20130125,East,West Bengal,Kolkata,966,1,115,0
12576238,M,20130217,South,Tamil Nadu,Chennai,20130217,South,Tamil Nadu,Chennai,9360,1,0,0
130280420,unknown,20130219,West,Maharashtra,Pimpri-Chinchwad,20130219,West,Maharashtra,Pimpri-Chinchwad,60,1,0,0
119301395,unknown,20130219,West,Gujarat,Surat,20130219,West,Gujarat,Surat,1047,1,70,0
123961444,M,20130226,West,Gujarat,Surat,20130304,West,Gujarat,Surat,6274.8,5,435,0
130605050,M,20130227,North,Rajasthan,Jaipur,20130227,North,Rajasthan,Jaipur,1352,1,50,0
122372448,unknown,20130301,South,Telangana,Hyderabad,20130301,South,Telangana,Hyderabad,2315,1,200,0
120605047,M,20130302,South,Tamil Nadu,Chennai,20130302,South,Tamil Nadu,Chennai,1320,1,100,0
35968204,M,20130313,North,Uttar Pradesh,Kanpur,20130324,North,Delhi,Delhi,3144.2,2,135,0
129578350,M,20130313,South,Karnataka,Bangalore,20130313,South,Karnataka,Bangalore,1400,1,140,0
131668444,M,20130315,North,Delhi,Delhi,20130315,North,Delhi,Delhi,1013,1,50,0
131894775,F,20130319,North,Uttar Pradesh,Kanpur,20130319,North,Uttar Pradesh,Kanpur,1011.5,1,45,0
117237998,M,20130324,North,Delhi,Delhi,20130324,North,Delhi,Delhi,1337,1,20,0
7903518,M,20130324,North,Uttar Pradesh,Lucknow,20130324,North,Uttar Pradesh,Lucknow,1926,1,475,0
132169237,M,20130325,North,Madhya Pradesh,Indore,20130325,North,Madhya Pradesh,Indore,991,1,75,0
132134884,M,20130324,West,Gujarat,Surat,20130324,West,Gujarat,Surat,1392.9,1,85,0
35881149,M,20120101,West,Maharashtra,Pimpri-Chinchwad,20130326,South,Tamil Nadu,Chennai,14234,11,670,0
74067312,M,20120101,West,Maharashtra,Mumbai,20130319,West,Maharashtra,Mumbai,42760.5,32,1126,1164
66123544,M,20120102,North,Uttar Pradesh,Kanpur,20120102,North,Uttar Pradesh,Kanpur,122.8,1,1,818
8784,M,20120102,West,Gujarat,Rajkot,20120102,West,Gujarat,Rajkot,947,1,280,0
85318536,M,20120104,West,Maharashtra,Mumbai,20120104,West,Maharashtra,Mumbai,1033.501,1,75,0
8198843,M,20120103,West,Gujarat,Surat,20130319,West,Gujarat,Surat,50803.7,19,4409,0
23701169,F,20120104,North,Uttar Pradesh,Kanpur,20120711,West,Maharashtra,Vasai-Virar,4303,3,905,0
31806846,M,20120104,South,Karnataka,Bangalore,20130314,South,Karnataka,Bangalore,7889.898,8,185,1300
23649854,M,20120105,West,Gujarat,Ahmedabad,20130123,North,Uttar Pradesh,Kanpur,23690.101,11,544,1320
5701492,F,20120105,North,Delhi,Delhi,20130129,North,Delhi,Delhi,26509.1,24,1050,4960
14655700,F,20120105,North,Madhya Pradesh,Bhopal,20130320,North,Madhya Pradesh,Bhopal,113499.8,87,1126,7200
14650952,F,20120105,West,Gujarat,Ahmedabad,20121106,West,Gujarat,Ahmedabad,3670,3,1750,0
42390874,M,20120105,West,Gujarat,Surat,20130206,West,Gujarat,Surat,7328.4,7,380,425
69636523,M,20120108,West,Gujarat,Ahmedabad,20120108,West,Gujarat,Ahmedabad,243.9,1,35,275
86062987,M,20120109,North,Delhi,Delhi,20120109,North,Delhi,Delhi,832,1,80,0
7960407,F,20120109,East,Jharkhand,Ranchi,20130331,East,Assam,Guwahati,8783.999,8,537,455
70994799,M,20120111,North,Uttar Pradesh,Kanpur,20120111,North,Uttar Pradesh,Kanpur,1964,1,20,560
14852940,F,20120114,East,West Bengal,Kolkata,20130330,East,West Bengal,Kolkata,62014.302,17,247,3960
8206738,M,20120113,South,Karnataka,Bangalore,20120113,South,Karnataka,Bangalore,1023,1,15,0
7116036,F,20120113,South,Tamil Nadu,Chennai,20121117,South,Tamil Nadu,Chennai,5519.9,3,433,96
14688804,M,20120113,West,Gujarat,Surat,20130328,West,Gujarat,Surat,44851.094,17,4712,0
6237598,M,20120113,North,Uttar Pradesh,Kanpur,20130329,North,Uttar Pradesh,Kanpur,17351.302,13,972,84
538809,M,20120113,West,Maharashtra,Mumbai,20130321,West,Maharashtra,Mumbai,57643.401,28,1792,5395
88079896,M,20120116,North,Uttar Pradesh,Kanpur,20130326,West,Gujarat,Surat,9091,4,305,0
6643273,F,20120117,North,Delhi,Delhi,20130315,North,Delhi,Delhi,285845.799,45,23989,0
87997016,M,20120119,South,Andhra Pradesh,Visakhapatnam,20120119,South,Andhra Pradesh,Visakhapatnam,1246.3,1,70,0
88122670,M,20120119,West,Gujarat,Vadodara,20120119,West,Gujarat,Vadodara,1140,1,40,0
90997612,M,20120127,South,Tamil Nadu,Chennai,20120127,South,Tamil Nadu,Chennai,29990,1,100,0
91042891,M,20120128,South,Karnataka,Bangalore,20120624,South,Karnataka,Bangalore,2550.4,2,190,0
91099530,unknown,20120131,West,Gujarat,Surat,20120131,West,Gujarat,Surat,2341.5,1,115,0
91081777,M,20120130,West,Gujarat,Surat,20120130,West,Gujarat,Surat,879,1,65,0
2948768,M,20120202,South,Telangana,Hyderabad,20120928,South,Telangana,Hyderabad,1899,2,205,0
85492755,F,20120203,West,Gujarat,Surat,20120203,West,Gujarat,Surat,1275,1,94,0
91202799,M,20120203,South,Tamil Nadu,Chennai,20120307,East,Jharkhand,Dhanbad,3204.9,4,0,55
91189822,M,20120204,South,Tamil Nadu,Chennai,20120305,North,Delhi,Delhi,3361.3,4,35,0
8177364,M,20120205,South,Karnataka,Bangalore,20120205,South,Karnataka,Bangalore,1208,1,0,0
69873312,M,20120208,North,Rajasthan,Jaipur,20120208,North,Rajasthan,Jaipur,1031,1,0,300
9027341,M,20120210,East,West Bengal,Kolkata,20121225,East,West Bengal,Kolkata,11444.001,7,990,0
72697762,M,20120210,North,Uttar Pradesh,Kanpur,20120210,North,Uttar Pradesh,Kanpur,1188,1,40,270
84680653,M,20120214,North,Uttar Pradesh,Kanpur,20120214,North,Uttar Pradesh,Kanpur,901,1,95,0
85105259,M,20120216,West,Gujarat,Surat,20120216,West,Gujarat,Surat,1036,1,135,0
113178550,F,20120216,West,Gujarat,Surat,20130326,West,Gujarat,Surat,36995.805,21,2190,25
55721350,M,20120219,North,Delhi,Delhi,20130307,South,Karnataka,Bangalore,15647.098,15,380,505
24118984,M,20120221,South,Tamil Nadu,Chennai,20130330,South,Tamil Nadu,Chennai,35121,21,75,3760
543469,M,20120223,North,Uttar Pradesh,Kanpur,20120223,North,Uttar Pradesh,Kanpur,31990,1,369,0
88159293,M,20120224,South,Karnataka,Bangalore,20120224,South,Karnataka,Bangalore,1347,1,110,0
113937826,F,20120227,East,West Bengal,Kolkata,20120227,East,West Bengal,Kolkata,1810,1,135,0
55753136,F,20120227,West,Maharashtra,Pimpri-Chinchwad,20121011,East,West Bengal,Kolkata,23539.1,14,605,0
114044302,M,20120229,North,Uttar Pradesh,Lucknow,20120229,North,Uttar Pradesh,Lucknow,2390,1,90,0
50321916,M,20120304,North,Rajasthan,Jaipur,20120704,North,Rajasthan,Jaipur,8159,7,344,1
85346453,F,20120304,North,Uttar Pradesh,Kanpur,20130130,North,Uttar Pradesh,Kanpur,20320.5,15,315,215
2705168,M,20120305,West,Gujarat,Rajkot,20130120,North,Uttar Pradesh,Kanpur,13758.8,6,1150,0
114261478,M,20120307,West,Gujarat,Surat,20120508,West,Gujarat,Surat,4665,3,300,0
85012709,M,20120308,West,Gujarat,Surat,20130315,West,Maharashtra,Nagpur,22578,11,975,0
55728392,M,20120309,West,Gujarat,Surat,20130309,West,Gujarat,Surat,14106.501,10,1430,0
5125147,M,20120318,West,Gujarat,Surat,20130223,West,Gujarat,Surat,14655.6,12,1160,0
114909374,M,20120321,North,Rajasthan,Jaipur,20120817,South,Tamil Nadu,Ambattur,4503.7,3,0,0
50044197,M,20120326,South,Tamil Nadu,Chennai,20120525,South,Tamil Nadu,Chennai,3339,3,130,0
114582152,M,20120326,South,Karnataka,Bangalore,20130311,South,Karnataka,Bangalore,21328,11,1065,0
115547528,M,20120406,West,Gujarat,Surat,20120406,West,Gujarat,Surat,2629.998,1,0,0
84875010,M,20120407,South,Karnataka,Bangalore,20120407,South,Karnataka,Bangalore,1526,1,45,0
23825449,M,20120411,West,Gujarat,Surat,20130306,West,Gujarat,Surat,11001,6,905,0
115867947,M,20120416,North,Uttar Pradesh,Kanpur,20121114,East,West Bengal,Howrah,3330,3,235,0
6107739,M,20120417,East,West Bengal,Kolkata,20120417,East,West Bengal,Kolkata,1003.599,1,5,0
6695089,F,20120423,West,Gujarat,Surat,20130108,West,Gujarat,Surat,8823,5,577,0
73765822,M,20120427,West,Gujarat,Surat,20120427,West,Gujarat,Surat,1002,1,20,0
9358963,F,20120427,West,Gujarat,Vadodara,20130314,West,Gujarat,Vadodara,31454.2,14,1505,25
116164723,M,20120428,West,Gujarat,Ahmedabad,20130311,North,Delhi,Delhi,15918.502,14,908,0
116202623,F,20120429,West,Gujarat,Surat,20121129,West,Gujarat,Surat,5777,3,170,0
63592372,M,20120430,North,Delhi,Delhi,20130214,North,Delhi,Delhi,29029.997,16,2002,0
116483731,M,20120507,East,Jharkhand,Dhanbad,20120718,West,Gujarat,Vadodara,3661.801,3,5,0
5731058,M,20120508,North,Delhi,Delhi,20120921,North,Delhi,Delhi,3056.3,3,585,0
5218529,M,20120513,North,Rajasthan,Jaipur,20120517,North,Rajasthan,Jaipur,4550,2,20,0
116736600,unknown,20120514,North,Uttar Pradesh,Lucknow,20120514,North,Uttar Pradesh,Lucknow,2230,1,0,0
116843740,M,20120523,South,Karnataka,Bijapur,20130127,North,Delhi,Delhi,25724.5,16,964,0
117123829,unknown,20120528,West,Maharashtra,Nagpur,20120606,West,Maharashtra,Nagpur,1110,2,10,0
116980557,M,20120601,North,Uttar Pradesh,Agra,20121106,West,Gujarat,Surat,12518.3,12,120,600
117268734,unknown,20120602,South,Karnataka,Bangalore,20130206,South,Karnataka,Bangalore,11596.601,8,458,12
10896875,M,20120604,West,Maharashtra,Mumbai,20130319,East,Jharkhand,Dhanbad,16342.9,11,1392,0
117480326,unknown,20120610,West,Gujarat,Surat,20120611,West,Gujarat,Surat,3130,1,150,0
117553717,unknown,20120612,West,Gujarat,Surat,20121116,North,Chandigarh,Chandigarh,7531,4,290,0
2786286,M,20120613,East,West Bengal,Kolkata,20130308,East,West Bengal,Kolkata,132988.402,19,8486,0
115535565,M,20120626,North,Uttar Pradesh,Kanpur,20130314,North,Uttar Pradesh,Kanpur,4369,3,280,0
85273524,M,20120629,South,Telangana,Hyderabad,20120708,South,Telangana,Hyderabad,2103,2,140,0
117397212,unknown,20120706,West,Gujarat,Vadodara,20120926,West,Gujarat,Ahmedabad,58900,2,2170,0
118537490,unknown,20120710,West,Gujarat,Ahmedabad,20120710,West,Gujarat,Ahmedabad,1271,1,45,0
117790233,M,20120714,West,Gujarat,Surat,20120714,West,Gujarat,Surat,948,1,20,0
63887992,F,20120713,North,Uttar Pradesh,Kanpur,20130325,North,Uttar Pradesh,Kanpur,9178,7,574,0
116428675,M,20120715,North,Delhi,Delhi,20130315,North,Delhi,Delhi,10166.9,6,450,0
118868742,M,20120715,North,Uttar Pradesh,Kanpur,20130128,North,Uttar Pradesh,Kanpur,5183,4,135,0
118915183,M,20120715,East,West Bengal,Kolkata,20120715,East,West Bengal,Kolkata,2569,1,215,0
113350532,M,20120717,West,Gujarat,Ahmedabad,20121111,East,West Bengal,Kolkata,2760,2,10,0
8695790,M,20120717,North,Uttar Pradesh,Kanpur,20130328,North,Uttar Pradesh,Kanpur,6122,3,120,0
6262657,F,20120718,North,Delhi,Delhi,20120718,North,Delhi,Delhi,1279,1,290,0
844786,F,20120722,South,Karnataka,Bangalore,20130323,South,Karnataka,Bangalore,19667.7,9,951,0
119333486,F,20120724,North,Uttar Pradesh,Lucknow,20120824,North,Uttar Pradesh,Lucknow,4003,2,245,0
119409793,unknown,20120729,East,West Bengal,Kolkata,20120729,East,West Bengal,Kolkata,1,1,0,0
119705918,M,20120801,North,Uttar Pradesh,Lucknow,20120820,North,Uttar Pradesh,Lucknow,3568,2,140,0
118822739,unknown,20120801,South,Tamil Nadu,Chennai,20120824,South,Tamil Nadu,Chennai,3445,2,195,0
9083818,M,20120803,West,Maharashtra,Mumbai,20130213,West,Maharashtra,Mumbai,7799.001,5,330,0
63791653,M,20120803,North,Delhi,Delhi,20130323,North,Delhi,Delhi,12394.699,6,590,0
115006593,F,20120808,West,Gujarat,Surat,20130202,West,Gujarat,Surat,7565.6,4,280,0
120089349,unknown,20120810,West,Maharashtra,Nagpur,20130323,West,Maharashtra,Nagpur,43538,26,2540,0
120131418,unknown,20120811,East,West Bengal,Kolkata,20130224,East,West Bengal,Kolkata,13152,4,399,0
14795686,M,20120810,South,Andhra Pradesh,Visakhapatnam,20120917,South,Andhra Pradesh,Visakhapatnam,2044,2,70,0
119992218,F,20120814,West,Maharashtra,Nagpur,20121117,West,Maharashtra,Nagpur,2569,2,85,0
117338101,F,20120815,North,Uttar Pradesh,Kanpur,20120815,North,Uttar Pradesh,Kanpur,2082,2,170,0
63790750,M,20120826,North,Madhya Pradesh,Indore,20130102,West,Gujarat,Vadodara,2172,2,222,0
120860005,M,20120827,West,Maharashtra,Nagpur,20120827,West,Maharashtra,Nagpur,979,1,30,0
121002081,unknown,20120830,West,Gujarat,Rajkot,20120830,West,Gujarat,Rajkot,538,1,0,0
120907525,M,20120830,West,Gujarat,Surat,20130301,West,Gujarat,Surat,5798.5,5,504,0
7079708,unknown,20120905,South,Tamil Nadu,Chennai,20120919,South,Tamil Nadu,Chennai,2307.9,2,75,0
766080,M,20120906,North,Rajasthan,Jaipur,20130204,North,Rajasthan,Jaipur,38837.2,13,603,13752
121365500,unknown,20120907,West,Gujarat,Ahmedabad,20120907,West,Gujarat,Ahmedabad,1127,1,69,0
121519439,unknown,20120911,North,Delhi,Delhi,20130119,North,Delhi,Delhi,27149.1,7,865,0
121514720,unknown,20120910,West,Gujarat,Rajkot,20120910,West,Gujarat,Rajkot,8400,1,500,0
120370590,unknown,20120911,West,Gujarat,Rajkot,20120911,West,Gujarat,Rajkot,1009.3,1,30,0
121665820,M,20120913,West,Gujarat,Ahmedabad,20120913,West,Gujarat,Ahmedabad,1224,1,65,0
6718529,F,20120918,West,Gujarat,Surat,20130127,West,Gujarat,Vadodara,3069,3,423,0
122068958,unknown,20120923,West,Gujarat,Surat,20121014,West,Gujarat,Surat,5559.4,3,210,0
122244851,M,20120925,North,Delhi,Delhi,20121026,North,Delhi,Delhi,2255.8,2,165,0
74127731,M,20120925,West,Gujarat,Surat,20120925,West,Gujarat,Surat,2590,1,269,0
122249412,M,20120924,East,West Bengal,Kolkata,20130330,West,Maharashtra,Pimpri-Chinchwad,19679,9,1125,0
122143656,F,20120924,West,Gujarat,Ahmedabad,20130204,North,Uttar Pradesh,Kanpur,7311.999,7,429,0
122681301,M,20121007,North,Madhya Pradesh,Bhopal,20121202,South,Tamil Nadu,Chennai,4407.5,4,240,0
122868161,M,20121008,West,Maharashtra,Pimpri-Chinchwad,20130102,West,Maharashtra,Pimpri-Chinchwad,10575,4,97,100
123061856,unknown,20121012,North,Madhya Pradesh,Indore,20121012,North,Madhya Pradesh,Indore,543,1,25,0
123122870,unknown,20121019,West,Gujarat,Surat,20121019,West,Gujarat,Surat,2297.3,1,135,0
123867445,M,20121028,West,Gujarat,Surat,20130131,West,Gujarat,Surat,2159.5,2,80,0
123772116,F,20121029,West,Gujarat,Ahmedabad,20121029,West,Gujarat,Ahmedabad,3630.001,2,120,0
39348267,F,20121030,West,Gujarat,Surat,20130303,West,Gujarat,Surat,2425,2,185,0
123958242,unknown,20121030,West,Gujarat,Vadodara,20130304,West,Gujarat,Vadodara,16251,8,1369,11
12600655,M,20121031,West,Gujarat,Vadodara,20121031,West,Gujarat,Vadodara,1932.699,1,135,0
85481701,M,20121031,North,Uttar Pradesh,Lucknow,20130316,West,Maharashtra,Vasai-Virar,2895,3,132,0
124157907,unknown,20121103,West,Maharashtra,Nagpur,20121103,West,Maharashtra,Nagpur,5990,1,300,0
85427400,F,20121105,North,Uttar Pradesh,Lucknow,20130321,North,Uttar Pradesh,Lucknow,11801,7,600,0
115319895,unknown,20121106,South,Telangana,Hyderabad,20121106,South,Telangana,Hyderabad,1090.999,1,10,0
121866008,F,20121106,West,Gujarat,Surat,20121107,East,Assam,Guwahati,3980,2,0,0
121740672,unknown,20121108,West,Maharashtra,Mumbai,20130314,West,Maharashtra,Mumbai,10159.401,8,347,0
123733857,M,20121109,North,Delhi,Delhi,20130319,North,Delhi,Delhi,6952.5,4,320,0
123925148,unknown,20121110,North,Delhi,Delhi,20130317,North,Delhi,Delhi,16146,4,1465,0
124566673,M,20121110,West,Gujarat,Surat,20121113,West,Gujarat,Surat,1945,2,60,0
23821482,F,20121111,South,Tamil Nadu,Chennai,20130304,South,Tamil Nadu,Chennai,4176,3,330,0
93753369,M,20121113,North,Uttar Pradesh,Lucknow,20121213,North,Uttar Pradesh,Lucknow,1720.6,2,8,12
125163312,unknown,20121119,West,Maharashtra,Nagpur,20121119,West,Maharashtra,Nagpur,1275,1,70,0
125320917,M,20121122,West,Maharashtra,Vasai-Virar,20130118,West,Maharashtra,Mumbai,1840,2,35,0
125353193,M,20121122,West,Gujarat,Surat,20121122,West,Gujarat,Surat,1570,1,10,0
125441241,F,20121124,West,Gujarat,Surat,20130316,West,Gujarat,Surat,32528.6,9,1105,0
125526546,M,20121125,West,Gujarat,Surat,20121217,North,Uttar Pradesh,Kanpur,1837,2,90,0
125637511,M,20121127,East,West Bengal,Kolkata,20121127,East,West Bengal,Kolkata,595,1,50,0
125678485,M,20121128,North,Delhi,Delhi,20121226,North,Delhi,Delhi,5441,3,370,0
119304634,M,20121130,West,Gujarat,Vadodara,20121130,West,Gujarat,Vadodara,1990,1,10,0
125846296,unknown,20121201,West,Gujarat,Ahmedabad,20121201,West,Gujarat,Ahmedabad,800,1,0,0
125627341,M,20121203,North,Delhi,Delhi,20121203,North,Delhi,Delhi,1771.8,1,105,0
8886799,M,20121204,North,Delhi,Delhi,20121209,North,Delhi,Delhi,2035,2,215,0
74020853,M,20121208,North,Delhi,Delhi,20130327,North,Delhi,Delhi,2309,2,40,0
124247416,M,20121212,West,Gujarat,Surat,20121212,West,Gujarat,Surat,2790,1,260,0
126698093,unknown,20121211,North,Uttar Pradesh,Kanpur,20121214,North,Uttar Pradesh,Kanpur,8374,2,615,0
116435347,unknown,20121215,West,Maharashtra,Pimpri-Chinchwad,20121218,West,Maharashtra,Pimpri-Chinchwad,2152,2,62,0
85155920,M,20121216,West,Gujarat,Rajkot,20121216,West,Gujarat,Rajkot,914,1,75,0
116830693,F,20121218,North,Uttar Pradesh,Kanpur,20130114,North,Uttar Pradesh,Kanpur,3557.8,2,260,0
123942282,unknown,20121219,West,Maharashtra,Pimpri-Chinchwad,20121219,West,Maharashtra,Pimpri-Chinchwad,670,1,30,0
127885174,unknown,20121227,West,Maharashtra,Pimpri-Chinchwad,20130114,North,Madhya Pradesh,Bhopal,4354,3,0,0
127874576,M,20121227,West,Gujarat,Surat,20130316,West,Gujarat,Surat,12060.6,6,380,0
128157736,M,20121230,West,Maharashtra,Pimpri-Chinchwad,20130324,West,Maharashtra,Pimpri-Chinchwad,10774.9,5,120,530
128192720,M,20130101,North,Uttar Pradesh,Kanpur,20130101,North,Uttar Pradesh,Kanpur,1956,1,75,0
128285653,M,20130103,North,Delhi,Delhi,20130119,West,Maharashtra,Vasai-Virar,5012,3,380,0
128404141,unknown,20130105,West,Gujarat,Ahmedabad,20130105,West,Gujarat,Ahmedabad,1413.3,1,0,0
127603439,M,20130105,North,Uttar Pradesh,Lucknow,20130105,North,Uttar Pradesh,Lucknow,1061,1,12,0
73778701,M,20130109,North,Uttar Pradesh,Kanpur,20130326,North,Uttar Pradesh,Kanpur,4026,3,455,0
50018299,M,20130109,West,Gujarat,Surat,20130109,West,Gujarat,Surat,1500,1,150,0
2700156,M,20130115,South,Tamil Nadu,Chennai,20130115,South,Tamil Nadu,Chennai,1012,1,150,0
63494903,M,20130118,West,Maharashtra,Pimpri-Chinchwad,20130118,West,Maharashtra,Pimpri-Chinchwad,2754,1,171,0
129086292,M,20130119,South,Telangana,Hyderabad,20130119,South,Telangana,Hyderabad,1008,1,85,0
129143333,M,20130121,West,Gujarat,Surat,20130121,West,Gujarat,Surat,1560,1,140,0
129128451,M,20130120,West,Maharashtra,Nagpur,20130128,West,Maharashtra,Nagpur,6060,2,255,0
125843041,M,20130121,North,Delhi,Delhi,20130122,North,Delhi,Delhi,1011,1,65,0
129379204,M,20130124,West,Gujarat,Ahmedabad,20130124,West,Gujarat,Ahmedabad,940,1,0,0
129370978,M,20130124,West,Gujarat,Surat,20130124,West,Gujarat,Surat,1797,1,145,0
124705556,M,20130127,West,Gujarat,Ahmedabad,20130127,West,Gujarat,Ahmedabad,2576,1,75,0
124357410,unknown,20130126,North,Delhi,Delhi,20130127,North,Delhi,Delhi,7641.2,2,270,0
129607448,unknown,20130129,South,Telangana,Hyderabad,20130129,South,Telangana,Hyderabad,4076,1,0,0
129630655,M,20130130,North,Delhi,Delhi,20130130,North,Delhi,Delhi,7960,1,0,0
488319,M,20130201,North,Delhi,Delhi,20130304,North,Delhi,Delhi,4688.6,2,230,0
44864220,M,20130202,South,Telangana,Hyderabad,20130202,South,Telangana,Hyderabad,1368,1,185,0
129894296,M,20130203,South,Karnataka,Bangalore,20130329,South,Karnataka,Bangalore,4742.1,3,310,0
7209259,F,20130217,South,Tamil Nadu,Chennai,20130221,South,Tamil Nadu,Chennai,2521,2,150,0
130493521,M,20130224,East,West Bengal,Kolkata,20130224,East,West Bengal,Kolkata,1032,1,90,0
130280220,M,20130224,West,Maharashtra,Nagpur,20130224,West,Maharashtra,Nagpur,1160,1,70,0
36404885,M,20130301,North,Delhi,Delhi,20130301,North,Delhi,Delhi,2700.9,1,130,0
1691325,M,20130302,West,Gujarat,Surat,20130302,West,Gujarat,Surat,1544,1,105,0
130948311,M,20130305,North,Uttar Pradesh,Kanpur,20130305,North,Uttar Pradesh,Kanpur,1300,1,30,0
131741134,M,20130316,West,Maharashtra,Nagpur,20130316,West,Maharashtra,Nagpur,743,1,60,0
128503288,M,20130321,West,Gujarat,Vadodara,20130321,West,Gujarat,Vadodara,34200,1,0,0
124145973,M,20130321,North,Delhi,Delhi,20130321,North,Delhi,Delhi,1053,1,60,0
132043138,M,20130323,West,Maharashtra,Mumbai,20130323,West,Maharashtra,Mumbai,1011.8,1,12,0
84537760,M,20130324,West,Gujarat,Surat,20130327,West,Gujarat,Surat,1815.7,2,90,0
122070498,F,20130326,North,Delhi,Delhi,20130326,North,Delhi,Delhi,620,1,72,0
127470,M,20120101,West,Gujarat,Ahmedabad,20130309,West,Gujarat,Ahmedabad,48803.001,16,890,1255
85391919,M,20120101,South,Tamil Nadu,Chennai,20120321,North,Uttar Pradesh,Loni,3226,4,15,0
14797137,M,20120102,West,Gujarat,Surat,20130320,West,Gujarat,Surat,48421,24,3760,0
